"TAXON_NAME_ID","SCIENTIFIC_NAME","AUTHOR_TEXT"
88658,"Archelix hieroglyphicula","Mich."
84984,"Jaminia bergeri","Roth."
47740,"Ena montana","(Draparnaud, 1801)"
79022,"Buliminus alepensis urmiana","Boettgr."
107186,"Modiola diegensis","Dall"
96551,"Modiola papyratia","Conrad"
98723,"Modiola petagnae","Scacchi"
89892,"Modiola purpurata",""
95589,"Saxicava antarctica","Phil"
69390,"Heterodon bimaculata","Linne"
90297,"Modiola recta","Conr."
58146,"Panomya norvegica","Spengler"
55636,"Axinopsis sericatus",""
57249,"Modiola subpurpurea","Dkr."
49476,"Hiatella acrtica","Morrison, 1954"
51328,"Hiatella solida","Sowerby, 1835"
38086,"Hiatella artica","(Linnaeus, )"
72913,"Mactrotoma fragilis","Gmelin"
47976,"Sphenia fragilis","(H. & A. Adams, 1854)"
47913,"Mya arenaria oonogai","Makiyama, 1935"
86083,"Notirus reflexus","Gray"
105613,"Monodenia fidelis","Gray"
92709,"Rocallaria hians","Linneaus, 1758"
69738,"Martesia smithii","Tyron, 1862"
74793,"Pholadidea","Turton, 1819"
53211,"Plectomerus dombegana","Val."
53673,"Nephronaias pleasii","Marsh"
55629,"Lampsilis anodontoides floridensis","Lea"
79302,"Unio nubilus","Lea"
79287,"Unio affinis","Lea"
72777,"Anodonta hallenbecki","Lea"
59712,"Westralunio albertisi","Clench"
72101,"Lampsilis teres teres","Raf."
51275,"Uniomerus tetralasmus","Say"
81132,"Anodontoides ferussaciara","(Lea, 1834)"
77572,"Strophitus rusgosus","Swaims."
69269,"Quadrula pustulosa mortoni","Conrad"
54779,"Fusconaia succissa","Lea"
73139,"Lampsilas siliquoidea","Barnes"
51281,"Megalonaias giganted","Barnes"
74165,"Andonta fluviatilis","Gmelin"
60950,"Dysnomia metastriata","Conrad"
79266,"Alasmidonta obscura","Anthony"
51600,"Anondonta cataracta","Say"
503372,"Elasmias manilense","Dohrn, 1863"
503373,"Elasmias luakahaense","Pilsbry & Cooke, 1915"
56204,"Vexillum deshayes","Crosse and Fischer"
39390,"Vexillum",""
39387,"Vexillum exasperatum","(Gmelin, 1791)"
39048,"Vexillum turben","Reeve, 1844"
175547,"Chondroplax granosa","Frambly"
168317,"Pusio crocata","Lamarck"
75340,"Harpa conoidalis","Lamarck"
59398,"Harpa doris","Roding"
46655,"Harpa","Röding, 1798"
175093,"Crassastrea corteziensis",""
180130,"Mitra atjehensis","Oostingh, 1939"
110761,"Mitra rosettae","Angas"
113713,"Smarogdia viridis","L."
97883,"Mitra bathyraphe","Sby"
106839,"Mitra (Papalaria) stictica pontificalis","Lamk"
107187,"Mitra hizenensis","Pils"
80203,"Corbicula agrensis","Prime"
81640,"Corbicula solidula","Prime"
80214,"Corbicula barionalis","Prime"
89050,"Pleurodonta sagemon","Gue."
89053,"Pleurodonta imperator",""
80162,"Cyrena sublobata","Desh."
70817,"Nodularia contradens","Lea"
83644,"Corbicula polychromatica","Heude"
83680,"Corbicula presseplicata","Heude"
80241,"Cyrena aequilateralis","Deshayes"
79664,"Cyrena ordinaria","Prime, 1865"
83513,"Batissa laevigata","Schm."
67999,"Teinostoma supravallata","(Carpenter, 1864)"
67599,"Parviturboides sanibelense","Pilsbry"
46667,"Vitrinella","C. B. Adams, 1850"
40628,"Teinostoma modesta","Dall, 1889"
55673,"Vitrinella helicoidea","C.B. Ads."
67584,"Teinostoma clavium","Pilsbry & McGinty"
182045,"Tudicla purphyrostum",""
172409,"Turbinella pyrum","(Linnaeus, 1758)"
97346,"Bellomya passargei","(H.A.D.)"
98117,"Petraeus labrosus jordani","Carp"
103936,"Vasum (Telasco) turbinellum","Linnaeus"
72653,"Purura persica rudolphi","Lam"
38504,"Columbarium eastwoodi","Kilburn, 1791"
56752,"Columbarium acanthostephes","Tabe"
52441,"Petraeus courtieri","Bgt."
502577,"Aspastus (Callistocharis) ochrostoma","Garrett, 1872"
502578,"Aspastus (Callistocharis) ochrostoma rambiensis","Garrett, 1872"
503461,"Cerion ritchiei","(Maynard, 1894)"
503616,"Macrochlamys excentrica","(Pfeiffer, 1845)"
169685,"Helicella aremonensis",""
103080,"Helicella pumilia","Pfr"
72493,"Helicella virgata hyalozona","Taylor"
107348,"Microceramus petitiana","Pils."
101673,"Microceramus bermudezi cienfuegosensis","Cl. & Ag."
77842,"Microceramus mota","Pils."
39814,"Microceramus amplus","(Pfeiffer, 1858)"
84089,"Septaria suffreni","Red."
86856,"Septaria tesselataclypeolum","Recl."
77180,"Septaria barbonica suborbicularis","Sby."
178689,"Humbodtiana cheatumi",""
492659,"Papuina hero","Smith, 1891"
502390,"Thais (Stramonita) capensis","(Petit de la Saussaye, 1852)"
502391,"Thais (Stramonita) kiosquiformis","(Duclos, 1832)"
502392,"Haustrum lacunosum","(Bruguière, 1789) "
502393,"Thais (Lepsiella) scobina","Linnaeus"
502559,"Placostylus bourailensis","Cockerell, 1929"
502560,"Placostylus (Eumecostylus) cleryi","Petit De La Saussaye, 1850"
502125,"Papuina pileus","(Muller, 1774)"
502313,"Cryptospira loebbeckeana","(Weinkauff, 1878) "
502414,"Clivipollia recurva","(Reeve, 1846)"
64646,"Crepidula culeata","Gmelin"
49889,"Crepidula lessoni","Brod."
80693,"Zegalerus tumens","Finlay"
169506,"Calyptraea candeana",""
37511,"Crepidula rostrata","C.B. Adams, 1852"
81121,"Lacuna parrecta","Cptr."
76825,"Vitrinella seminuda","C.B. Ads."
67521,"Ithycythara lauceolata","Adams, C. B. "
73242,"Vitrinella parva","C. B. Ads."
67886,"Didianema pauli","Pilsbry & McGinty"
172672,"Petraeus lamprostatus","Bgt."
78760,"Vasum coestus","Reeve"
93277,"Vasum corniger",""
72469,"Vasum (Albinaria) brevicollis","L. Pfr."
61011,"Sonorella tumamocensis","Pils. and F."
104896,"Leptopoma (Dermatocera) vitreum taivanum","Mlldff"
41655,"Acanthochitona","(Gray, 1821)"
86770,"Streptaxis subregularis","Pfr."
82893,"Gulella stolidodea","Degn."
88569,"Streptostele musaecula","Mor."
88574,"Streptostele horei","Sm."
88565,"Streptostele sinuilabiata","Conn."
65523,"Tayloria usambarica","Craven"
356618,"Gulella nuchalis","van Bruggen, 2011"
40288,"Gulella vicina luci","Van Bruggen, 1980"
71239,"Ennea durbanensis","Stur"
71281,"Ennea transiens","Stur"
63084,"Streptostele signata","Conn."
83991,"Gulella perissodonta","Stur."
85356,"Gulella larva","Mor."
64334,"Ptychotrema (Ennea) malaboensis","Ad. + de Zarate"
169084,"Acmaea pustula","Helb."
175348,"Colisella langfordi","uroda"
174787,"Acmaea alvens","(Conrad, 1831)"
168783,"Acmaea borneensis","Reeve"
113735,"Ocenibra cellulosa","Conr."
97634,"Acmaea parviconoidea","Sut."
107299,"Notoacmaea leucopleura","Gmelin"
90251,"Acmaea mitella","Menke, 1847"
88379,"Acmaea schrenkie","Desh."
66416,"Acmaea variabilis","Reeve"
95366,"Notoacmea scopulina","Oliver"
72066,"Acmaea punctulata","Gmelin"
338336,"Acmaea japonica",""
87036,"Acmaea strigillata","Carpenter"
83950,"Notoacmaea helmsi","Smith"
83455,"Acmaea mesolenca","Mke."
88297,"Notoacmea pileopsis sturnus","Oliver"
92499,"Notoacmea (Parvacmea) helmsi","Smith"
92865,"Acmaea scutum patina","Esch."
502143,"Solmodora mayri","Rensch, 1934"
502527,"Curvella","Chaper, 1885"
60428,"Patella coerulea",""
65939,"Nacella desurata","Gmelin"
65955,"Patella miniata decorata","Born, 1778"
65970,"Cellana argentatus","Sow."
49682,"Patella argenvillei","Born, 1778"
75081,"Nesopoma eyerdami","Clench"
96738,"Bithynia inflata","Hans."
91054,"Bithyria funiculatar","Walker"
81821,"Bithynia toucheana","Heude"
82153,"Bithynia vividescens","Heude"
72678,"Bursa renelloides","Reeve"
49343,"Bursa bubo","Linne"
62021,"Bursa brifoma","Gmel"
56739,"Bursa granularis","Roding, 1798"
57214,"Bursa california sonorama",""
46193,"Bursa caelata","(Broderip, 1833)"
51794,"Argo buccinum",""
57458,"Bursa rosea","Perry"
47340,"Bursa ranelloides","Reeve, 1844"
63435,"Bursa rosa","Perry"
63038,"Clunculus pumiceus","Phil."
71055,"Bursa varra","Sby."
167891,"Capulus tumens","Cpr"
248369,"Capulus oblongus","Phill."
105665,"Capulus badius","Dkr"
79020,"Buliminus albocostatus","West"
114069,"Buliminus proletarius","Pfr"
99384,"Euomphalia transcausasica","Risso"
96247,"Trichia lurida",""
76420,"Hygromia vicina","Rossm"
77581,"Hygromia tumescens","West"
76041,"Hygromia fusca","Mont"
415521,"Gorgoleptis spiralis","McLean, 1988"
106264,"Phasianella campla",""
84613,"Phasianella perdix","Wood"
68321,"Phasianella jaspidea","Reeve"
53773,"Phasianella (Tricolia) pulchela",""
50310,"Schismope laqueus","Finlay, 1926"
67908,"Parviturbo francesae","Pilsbry and McGinty"
77981,"Cyclostremiscus (Bathyspira) hoffi","Ag. and Borro"
51502,"Cyclostremiscus coronatus","(Carpenter, 1857)"
67583,"Leptogyra africana","Bartsch"
176079,"Margarites vociferous","Dall"
168167,"Margarita acuticostata","Cpr"
502253,"Dendrotrochus mentum","Hedley, 1899"
74646,"Diplothyra smithii","Tyron, 1862"
73324,"Parapholas branchiata","Gould"
71191,"Zirfaea gabbi","Lowe, 1931"
45596,"Xylophaga robusta","Verrill, 1870"
50040,"Xylophaga altenai","Turner, 1972"
73355,"Pholadidea penitella","(Conrad, 1837)"
72174,"Jouannetia cumingi","Sowerby"
69253,"Paphirus largillierti","Philippi"
47938,"Jouannetia cummingii","(Sowerby, 1849)"
58316,"Barnea (Anchomasa) birmanica","Philippi"
50082,"Xyloredo nooi","Turner, 1972"
502186,"Papuina lacteolata japenensis","Van Benthem-Jutting, 1965"
502604,"Thaumastus taeniolus bitaeniatus","Nyst, 1845"
503409,"Partula (Marquesana) ganymedes","Pfeiffer, 1846"
503410,"Partula (Eua) expensa","(Pfeiffer, 1871)"
53745,"Unio turgidus","(Barnes, 1823)"
53290,"Lampsilis nasuta","Say"
51607,"Ptychobranchus subtentus","Say, 1825"
55245,"Pleurobema lawii","Lea"
55970,"Anodonta grandis footiana","Lea"
73155,"Campelo maponderosa","Say"
492689,"Papuina obiana","Mollendorff, 1902"
492690,"Papuina piliscus","von Martens, 1898"
107144,"Mitra (Scabricola) hirasei","Pils"
270928,"Mitra circumcisa","Beyrich"
94505,"Scabricola texturata var. lifouana","Crosse"
107067,"Mitra (Chrysame) procissa","Rve"
107062,"Mitra (Chrysame) cucumerina","Lamarck, 1811"
109064,"Mitra","Röding, 1798"
89876,"Chrysame procissa","Rve."
65665,"Mitra ticaonica vagans","Reeve, 1844"
68665,"Mitra rhodia","Reeve"
67952,"Mitra latruncularia","Reeve"
69426,"Mitra dibaphus philippi","Crosse"
69432,"Mitra adusta","Lam"
66093,"Dibaphus philippi","Crosse"
79493,"Chrysame vexillum","Rve."
77536,"Columbarium atlantis","Cl. and Ag."
39159,"Vasum ceramicum","Linnaeus, 1758"
46121,"Vasum globulus","Lamarck, 1816"
178481,"Vasum globulus nuttingi","Lamarck, 1816"
180339,"Fulgurofusus aurora",""
454658,"Tudivasum armigera","(Adams, 1855)"
41586,"Lametila abyssorum","Allen & Sanders, 1973"
87964,"Microgloma pusilla","Jeffreys, 1879"
111884,"Isognomon isognomum","L."
84384,"Isognomon glata","Gmel."
86264,"Crenatula picta","Gray"
49345,"Isognomon acutirostris","Dunker"
48872,"Isognomon legumen","Gmelin"
69260,"Isognomon rostellata","Conrad"
50598,"Isognomon radiata","Anton"
503613,"Naninia (Xesta) nouleti","(Le Guillou, 1842)"
76757,"Helicella profuga","Schm."
64826,"Helicella latastei","Bourg"
76767,"Helicella obria graeca",""
59243,"Monacha cantiana","Montagu"
52387,"Helicella ericetorum","Mull."
63875,"Helicella unifasciata","Poir"
56842,"Helicella vestalis joppensis","Roth."
56830,"Helicella langloisiana","Bourg."
77342,"Helicella boissyi","Terv."
171825,"Pomatias septemspirale","Raz"
111242,"Opistosiphon quesadai","Aguayo"
172033,"Amphiscupus continens","Rossm."
110822,"Petasina edentula","Drp"
112357,"Tropidophora fimbriata undulata","Anton"
97656,"Tropidophora foveolata","(Melvill & Ponsonby, 1895)"
92595,"Otopoma bentianum","Melvill."
77940,"Opistosiphon caroli rivorum","Ag."
93569,"Pomatias mauritanicus","Dall"
113086,"Anodontites clessini","Fisch."
104267,"Anodontites schadei","Marshall, 1934"
88717,"Aspatharia wahlbergi","Krauss"
75709,"Aspatharia petersi","v. Mts"
68450,"Aspatharia hartmanni bourguinati","Boung"
82908,"Aspatharia dahomeyensis","Lea"
52101,"Pleiodon ovata","Swain"
56542,"Gridina nilotica","Gmelin"
96619,"Aspatharia protchei","da Roch"
102973,"Aspatharia chapini","P., B."
67022,"Pissoina cancellata","Philippi"
72655,"Purura persica","Linne"
52456,"Petraeus fourteaui","Bgt."
88380,"Tindariopsis agatheda","(Dall, 1889)"
54824,"Glomus","L. R. and C. Tulasne, 1845"
111886,"Isognomon (Melina) ephippium","Linne"
87138,"Isognomon costellata","Conr."
40692,"Cyrena pusilla 'Parreyss'",""
176274,"Polymesoda arctata",""
106843,"Batissa insignio","Desh."
228993,"Cyrena gnillan",""
89896,"Scarabus fimbriosa","Mllf."
83648,"Corbicula iodina","Heude"
92995,"Villorita cyprinoides","Gray"
74743,"Corbicula minor","Prime"
74747,"Corbicula gracilis","Prime"
83655,"Corbicula portentosa","Heude"
62865,"Edentulina insignis","Pfr."
63377,"Ptychotrema anceyi","Ancey"
65760,"Tayloria loveridgei","Bequaert and Clench"
61418,"Tayloria urguessensis","Prest. "
63347,"Gulella conospira","v. Martens."
75058,"Ptychotrema silvaticum","Pils."
105385,"Gulella qwendolinae","Prest."
168084,"Naera pectinata","Cpr"
168004,"Strobilops","Pilsbry, 1893"
77468,"Strobilops affinis","Pils"
69832,"Strobilops labrynthica","Say"
62316,"Strobilops labryinthica virgo","Pils"
84780,"Strophocheilus calus","Pils"
84901,"Strophocheilus pachychilus","Pfr."
74965,"Strophocheilus milleri kronei","v. Iher"
74948,"Strophocheilus bronni pergranulatus",""
93052,"Acmaea cassis olympica","Dall"
78739,"Acmaea pileosus rosacea","P.P. Cptr."
45408,"Acmaea discors","(Philippi, 1849)"
57752,"Acmaea schrenkii","Lischke"
40865,"Acmaea limatula","""Carpenter, 1864"""
49632,"Cyclostrema cancellato",""
50257,"Cyclostrema basistriatum","Jeffreys, 1877"
67596,"Cyclostrema tortuquanum","Dall"
177420,"Sipho caelatus hebes",""
111260,"Goniodiscus cronkheiti anthonyi","Pils"
111249,"Goniodiscus cronkhitei catskillensis","Pils."
66004,"Cellana variabilis constellata","Krauss"
66001,"Cellana variabilis","Krauss"
41618,"Patella",""
113301,"Patella caevulea","L."
253153,"Pleurotomaria anglica",""
199670,"Pleurotomaria carinata","(Sowerby)"
248340,"Pleurotomaria n. sp.",""
248357,"Pleurotomaria lincata","Gf."
248469,"Pleurotomaria nodulosa","Sandb."
251906,"Pleurotomaria gurgitis",""
247300,"Pleurotomaria canalifera","Mü."
273155,"Pleurotomaria carbonaria","N. & P."
256582,"Pleurotomaria pseudoelegans","P. et C."
257134,"Pleurotomaria (Helicina)",""
167279,"Cerithium rubus","Martyn"
171893,"Cerithium septemstriata","Say"
107421,"Cerithium mediterraneum","Desh"
169717,"Cerithium vulgare",""
175375,"Cerithium coeruleum","Sow."
112873,"Cerithium cumingii","A. Ads."
168669,"Birostra volva","Linnaeus"
168712,"Bythoceras iridescens","Moore"
267354,"Cerithium scalaroides",""
266396,"Cerithium alligatum",""
255497,"Cerithium aptiense",""
269168,"Cerithium microstoma","DesH."
267827,"Cerithium oironi","Mayer"
111565,"Cerithium muscarium","Say"
104044,"Bittium vancouverensis","(D. & B.)"
107029,"Bittium asperum","Bartsch"
110177,"Cerithium wailli","Sby."
103269,"Cantharidella callichroa yessoensis","Schrenck"
259879,"Cerithium pustulatum","A.B."
259766,"Cerithium vulcanicum","Schloth."
101756,"Paludestrina peraudieri","Brgt."
502405,"Thais (Pinaxia) versicolor","Gray, 1839"
502406,"Thais (Stramonita) coronata","(Adams, 1869)"
170459,"Trochus callosus",""
181803,"Gibbula pennanti","Philippi, 1846"
99866,"Monodonta nigerrina","Gmel"
178337,"Geinebra erimacea","Linn"
255347,"Trochus impressa","Quenst."
181719,"Calliostoma zizyphium","(Linnaeus, 1758)"
246992,"Trochus adamsoni","(Payr.) Wood"
99955,"Phasianotrochus nitidulus","Philippi"
103328,"Calliostoma rioensis","Dall"
249289,"Trochus marginatus","Eich."
106331,"Gibbula armillata","A. Ads"
249344,"Trochus (Euomphalus) spiralis","Mü."
249356,"Trochus polarius",""
112924,"Trochus obliscus","Gmel"
249370,"Monodonta purpurea","DeVern"
502757,"Pollia bednalli","(Sowerby, 1895)"
49030,"Pholas campechiensis","Gmelin, 1791"
48761,"Barnea subtruncata","Sowerby"
70337,"Cunearca brasiliana","Lamarck"
79034,"Nettastomella darwini","Sow."
63810,"Pupura panama","Rodina"
64458,"Pholadidea tridens","Gray"
50852,"Pholas dilecta","Pilsbury & Lowe, 1932"
168083,"Xylotrya setacea","Tryon"
88752,"Teredo morsei",""
95059,"Lyrodus a",""
76733,"Valuata sincera","Say"
76741,"Valuata brownii","H. + C."
48899,"Nausitora","Wright, 1884"
49748,"Nausitoria kamiyai","Roch, 1929"
49537,"Nausitora queenslandica","Iredale, 1936"
61025,"Spathoteredo spatha","(Jeffreys, 1860)"
502336,"Marginella ventricosa","Fischer von Waldheim, 1807 "
502337,"Marginella undulata","Deshayes, 1844 "
502338,"Marginella valida","Watson, 1886 "
502340,"Marginella faba","(Linnaeus, 1758)"
73164,"Lampsilas ovata ventricossa","Barnes"
59068,"Anodontoides ferrussaciana","Lea"
63243,"Amblema castata","Say"
79255,"Fistulana mumia","Spengler"
79239,"Unio discrepans","Lea"
75303,"Unio schwerzenbachii","""Parreiss"" Bourg"
54400,"Lampsilis excurrata","Lea"
51448,"Anodontoides ferrusacianus","Lea"
64965,"Mitra nodulora","Gmel"
65661,"Mitra zaca","Strong, Hanna & Hertlein"
80918,"Mitra patula","Reeve"
69346,"Panorbis complanatus","Linne"
74041,"Mitra imbricaria virgo","Sw."
73446,"Mitra imbricaria conica","Sch."
95179,"Mitra melania","Lam"
49352,"Mitra ambigua","Swainson"
64064,"Mitra olicaeformis","Swain"
57836,"Mitra versicolor","Martyn"
61036,"Mitra zebra","Garrett"
39011,"Neocancilla carnicolor","Reeve, 1844"
67958,"Mitra picta","Reeve"
65228,"Mitra brunnea","Pease"
55738,"Mitra acupicta","Rve."
57019,"Mitra pontificalis","Lamarck"
68077,"Chrysame ericea","Pease"
53834,"Pterygia nucea","Gmelin"
79091,"Chrysame coronata","Lam."
86258,"Pectunculus longior","Sow."
80613,"Corbicula imperialis","Prime"
80607,"Batissa unioniformis","Prime"
81657,"Corbicula manchurica","A. Adams"
72465,"Geolina compressa","Gould"
76269,"Corbicula perplera","Prime"
71905,"Corbicula oviformis","Deshayes"
72612,"Polymesoda caroliana",""
53693,"Polymesoda triangula","Busch"
72086,"Corbicula noetlingi",""
55137,"Corbicula lycligiana","Simpson"
74204,"Batissa jayana","Deshayes"
72732,"Corbicula rivalis","Phil"
61313,"Corbicula limosa","Maton."
48477,"Corbicula mallacensis","Deshayes"
51963,"Kellya maoria","Powell"
503619,"Microcystina filocincta","(Pfeiffer, 1845)"
62245,"Isognomon californicum","Conr."
67094,"Isognomon semiaurita","L."
47660,"Cooperella subdiaphana","(Carpenter, 1864)"
50846,"Cooperella subdianphana","(Carpenter, 1864)"
40693,"Cyrena radiata",""
175708,"Corbicula vokesi","Brandt"
179688,"Pleurodonta sarcocheila",""
169006,"Pectunculus concamerata","Martyn"
178269,"Corbicula matannensis","Sar"
172687,"Scarabus sinuosus","Ads."
172389,"Cyrena consobrina","Oliv"
110759,"Sunelta scripta","L."
172624,"Scarabus pyramidata","Rve."
502325,"Conus coromandelicus","E. A. Smith, 1894"
77200,"Pomatias waldemari","Wagner"
94748,"Tropidophora semilirata","Fischer-Piette, Blanc & Salvat, 1969"
77153,"Pomatias tessellatus","Ross"
172115,"Pomatias arriacus","Bartsch"
99481,"Tropidophora scabra","H. Ads."
68068,"Didacna caspia","Eichw."
249242,"Fossarus costatus","Broc."
176367,"Stomatella laevis","(Pease)"
95118,"Gena dilecta","Gould"
49814,"Stomatella varia","A. Ads"
59671,"Stomatella papyracea","Lam."
54550,"Stomatia phymotis","Helb."
111315,"Stomatella rufescens","Gray"
96408,"Clauculus (Camitia) rotellina","Gld."
502478,"Perrieria minor","Smith, 1890"
502479,"Perrieria","Tapparone-Canefri, 1878"
78322,"Anodontites trapezea","Spix"
91735,"Aspatharia",""
55571,"Mutela alata","Lea"
492586,"Scabrilucina victorialis","(Melvill, 1899)"
502640,"Rhachistia","Connolly, 1922"
87879,"Corbicula radiata edwardi","Pils. + Beq."
83647,"Corbicula cordieriana","Heude"
83643,"Corbicula aubquadrata","Heude"
90741,"Corbicula largillierti","Phil."
90739,"Corbicula sphaerica","Heude"
80600,"Cyrena morchiana","Prime"
72462,"Corbicula lamarckiana sariangi",""
52445,"Polymesoda caraliniana",""
51917,"Corbicula bocourti","Morton"
84667,"Polymesoda carolinana","Bose"
39807,"Corbicula purpurea",""
65059,"Gaimardia aucklandica","Finlay"
241690,"Petricola fragilis","Lamk."
72035,"Petricola pholadiformes","Lamarck, 1818"
84071,"Strophocheilus lichtensteini","Fult."
179585,"Humboltiana ferrissiana","Pilsbry"
167011,"Glessula tenuispira","(Benson, 1856)"
110459,"Pseudopeas curvelliformis","Pilsbry, 1919"
171789,"Prosopeas hastata",""
167053,"Glessula crassilabris","Bens"
167058,"Glessula laevigata","Pfr"
166985,"Obeliscus sylvaticus","Spix & Wagn"
99138,"Emarginula superba","Hedley"
102640,"Fissurella atricapilla viridula","Lam"
181540,"Puncturella cnoachina","(Muller, 1776)"
246900,"Emarginula flexicostata","Ryckholt"
101572,"Goniodiscus clappi","Pils."
102550,"Goniodiscus cronkhiteri catskillensis","Pils."
252798,"Emarginula fenestrella","Dub."
102904,"Hemitoma (Clypidina) pulchra","A. Ads."
90221,"Fissurella amblychilepas scutellum","Gmel."
107709,"Fissurellidea hiantula","Lam."
90307,"Hemitoma oldhamiana","Nevil"
84549,"Fissurella macrotrem","Sby"
73886,"Fissurella alta","C. B. Adams, 1852"
81230,"Diodora cyathulum","Reeve"
257284,"Pleurotomaria radula","deKon."
453579,"Pleurotomaria vulgatissma","Grat."
177226,"Proserpina nitida planulata","Sby."
61159,"Proserpina depressa","Orb."
61142,"Proserpina globulosa","Orb."
177678,"Astraea torquatus","Reeve"
180559,"Turbo gromosa","Martyn"
180127,"Helcionisus nigrolineatus","Rve"
253922,"Turbo martinianus","D'orb"
110616,"Senectus radiatus",""
111513,"Turbo saxosum",""
246979,"Turbo tuberculatus","Lin."
103308,"Astraea (Bolina) modesto","Rve"
103313,"Leptothyra sangarensis","Schr"
103299,"Turbo (Batillus) cornutus","Gmelin"
256340,"Turbo pygmans","DeKon."
89903,"Leptothyra filifera","Desh."
89916,"Turbo chrysostoma","L"
102339,"Turbo gruneri","Philippi"
91278,"Astraea longispira","Lam."
502631,"Ena domina","(Benson, 1857)"
105220,"Bittium perpusillum","Tryon, 1887"
103047,"Paludestrina taylori","Caziot"
110973,"Bittium guadrifilatum","Cpr"
73896,"Cerithium bimarginatum","C.B. Adams, 1850"
83093,"Paludestrina aequicostata","Pils."
97097,"Paludestrina ulvae","Benn."
86924,"Cerithium iostoma","Pfr."
97115,"Cerithium semiferrugineum","Lam."
82713,"Paludestrina protea","Gld"
91146,"Cerithium rupestre mediterraneum","Desh."
67679,"Cerithium pusillum","Gould"
79732,"Smaragida viridis weysii","Russell"
59642,"Cerithium nassoides","Sby"
74417,"Cerithium (Pseudovertagus) alvco","L"
80863,"Naica livida","Pfr."
72340,"Bittium bartolomensis","Bartsch"
67643,"Rhinoclavis nobilis","Rve."
81160,"Cerithium rawsoni","Krebs"
87135,"Cerithium boeticum","Pse."
259075,"Trochus augustus","DesH."
251004,"Trochus ornatus","Lam."
102929,"Diloma (Neodiloma) nevitoides","Phil"
255035,"Trochus buneli","D'arch"
107878,"Trochus umbillicatus",""
107778,"Gibbula adriatica","Phil"
101869,"Diloma adelaidiae","Phil"
95552,"Monodonia turbinala","(Born)"
97651,"Umbonium zealandicum","Homb"
113170,"Calliosvoma costatum","Tharkyul"
84454,"Margarita cinerea maxima","Morch."
79622,"Cantharidus tehmanni","Mke."
107733,"Tegula gallina tincta","Hemp"
88480,"Melaraphe scutulata","Gld"
89543,"Clanculus yatesi","Cr."
70550,"Trochus tubiferum","Kiener"
92233,"Calliostoma jocurdum","Gld."
70544,"Euchelus atralus","Gmelin"
76845,"Trochus (Monodonta) gemmatus","Gould, 1852"
49313,"Bankia gouldi","(Bartsch, 1908) "
49318,"Bactronophorus thoracites","Wright, 1864"
49559,"Calobates fulviatilis","Hedley, 1898"
50108,"Lyrodus bipartitus","(Jeffreys, 1880)"
60802,"Teredo fragilis","Tate, 1888"
49786,"Xylotrya capensis","Calman, 1920"
49765,"Bankia canalis","Bartsch, 1944"
50998,"Teredothyra dominicensis","(Bartsch, 1921)"
60878,"Bankia barthelowi","Bartsch, 1927"
67588,"Paralagena smaragdula","L."
48439,"Bankia nordi","Moll, 1935"
50027,"Zachsia zenkewitschi","Bulatoff & Rjabtschikoff, 1933"
48180,"Cuspidaria pectinata","(Carpenter, 1864)"
66949,"Cuspidana cuspidata olivi",""
50771,"Rhinoclama halimera","(Dall, 1886)"
38623,"Cardiomya gemma","A. E. Verrill & Bush, 1898"
502372,"Pseudopeas","Putzeys, 1899"
51455,"Actinonaias pecterosa","Con"
51472,"Quadrula nodulata","Raf."
51261,"Fusconaia subrotunda kirtlandia","Lea"
52541,"Unio fryanus","B. H. Wright"
48825,"Lampsilis anodontoides","Lea, 1831"
48829,"Plethobasus cyphyus","(Rafinesque, 1820)"
62157,"Anodonta peninsularis","Bogan and Hoeh, 1995"
51270,"Quadrula pusutlosa","Lea"
70956,"Mitra m livida","Reeve"
56970,"Mitra arbadensis","Gmelin"
44274,"Mitra rosacea","Reeve, 1845"
44555,"Subcancilla attenuata","Broderip, 1836"
179392,"Mitra vulpeenla","Lam"
38615,"Omalogyra atomus","(Philippi, 1841)"
181073,"Ammonicera rota","(Forbes and Hanley, 1850)"
97355,"Cyprea armanaica","Verco"
90181,"Eburna valentiniana","Swains"
97726,"Malleus vulgaris","Lam"
62075,"Malleus regalus decurtatus","Lam."
176965,"Limaria hempailli","H.+S."
234706,"Plagiostoma giganteum",""
234568,"Lima gigantera","Desh. Goldf."
176594,"Lima tenera hians","Dall, 1886"
176327,"Limatula woodringi","Stuardo"
220956,"Lima granulata","Desh"
238676,"Lima rudis","Lk."
239896,"Lima culloides",""
224648,"Plagiostoma duplicatum","Sow."
106422,"Lima lisehkei","Lamy"
39679,"Corbicula inaequilateralis",""
74690,"Corbicula parvula","Prime"
177876,"Corbicula towwtensis","ruimel"
181235,"Pleurodonta aspersa",""
112541,"Nodularia parcedentata","Haas"
102347,"Cyrena zeylanica","Linn."
83673,"Corbicula colombeliana","Heude"
83638,"Corbicula gryphaea","Heude"
51543,"Gaimardia forsteriana forsteriana","Finlay, 1927"
176552,"Gaimardia coccinea","Hedley"
111258,"Polycerella davenportii","Balch."
168768,"Petricola japonica","Dunker, 1882"
47967,"Rupellaria denticulata","(Sowerby, 1834)"
77337,"Petricola pholadifomis","Lam."
40599,"Petricola cognata","Adams, C.B."
59703,"Hydatina velum","Gmelin"
110326,"Hydatina inflata rarvelum","Gm."
169169,"Ancylus paralellus",""
172686,"Scarabus ovatus","Pfr."
169194,"Batissa",""
